aau,ideg,Wdeg,q,p
3.8228,1.280364776303479,99.99252375148082,-0.0038772487164919745,0.022005760740104054
3.8230999999999997,1.2803803694186027,99.99288423510173,-0.003877434381915983,0.02200600430102862
3.8234,1.2803959545508292,99.99324452433255,-0.0038776199517245335,0.02200624773646242
3.8236999999999997,1.2804115317037712,99.99360461927232,-0.0038778054259615106,0.022006491046463135
3.824,1.2804271008810353,99.99396452001994,-0.003877990804670767,0.022006734231088374
3.8242999999999996,1.2804426620862281,99.9943242266743,-0.0038781760878961354,0.02200697729039573
3.8245999999999998,1.2804582153229538,99.99468373933418,-0.0038783612756814138,0.02200722022444275
3.8249,1.2804737605948138,99.99504305809832,-0.0038785463680703802,0.022007463033286958
3.8251999999999997,1.2804892979054074,99.9954021830654,-0.0038787313651067776,0.022007705716985827
3.8255,1.2805048272583324,99.99576111433396,-0.0038789162668343273,0.022007948275596805
3.8257999999999996,1.280520348657183,99.99611985200256,-0.0038791010732967127,0.022008190709177294
3.8261,1.2805358621055525,99.99647839616964,-0.0038792857845376047,0.02200843301778466
3.8264,1.2805513676070308,99.99683674693357,-0.0038794704006006346,0.02200867520147624
3.8266999999999998,1.2805668651652067,99.99719490439266,-0.0038796549215294115,0.022008917260309332
3.827,1.2805823547836659,99.99755286864516,-0.0038798393473675158,0.022009159194341196
3.8272999999999997,1.2805978364659922,99.99791063978924,-0.0038800236781584996,0.022009401003629057
3.8276,1.2806133102157677,99.99826821792301,-0.003880207913945888,0.0220096426882301
3.8278999999999996,1.280628776036571,99.99862560314449,-0.0038803920547731807,0.02200988424820148
3.8282,1.2806442339319808,99.99898279555165,-0.003880576100683853,0.02201012568360033
3.8285,1.2806596839055706,99.99933979524239,-0.0038807600517213377,0.022010366994483718
3.8287999999999998,1.2806751259609128,99.99969660231453,-0.003880943907929058,0.022010608180908667
3.8291,1.2806905601015797,100.00005321686585,-0.003881127669350403,0.022010849242932222
3.8293999999999997,1.2807059863311379,100.00040963899399,-0.0038813113360287275,0.022011090180611332
3.8297,1.2807214046531552,100.0007658687966,-0.0038814949080073725,0.02201133099400295
3.8299999999999996,1.2807368150711942,100.00112190637125,-0.003881678385329642,0.022011571683163964
3.8303,1.2807522175888169,100.0014777518154,-0.0038818617680388143,0.022011812248151238
3.8306,1.2807676122095835,100.00183340522646,-0.0038820450561781452,0.022012052689021618
3.8308999999999997,1.28078299893705,100.00218886670179,-0.0038822282497908535,0.02201229300583188
3.8312,1.2807983777747733,100.00254413633863,-0.0038824113489201407,0.022012533198638794
3.8314999999999997,1.2808137487263054,100.00289921423425,-0.0038825943536091815,0.022012773267499078
3.8318,1.2808291117951967,100.00325410048575,-0.0038827772639011132,0.022013013212469415
3.8320999999999996,1.280844466984996,100.00360879519022,-0.003882960079839055,0.022013253033606458
3.8324,1.28085981429925,100.00396329844463,-0.0038831428014660958,0.022013492730966828
3.8327,1.2808751537415026,100.00431761034596,-0.0038833254288252964,0.022013732304607098
3.8329999999999997,1.2808904853152965,100.00467173099105,-0.0038835079619596972,0.02201397175458382
3.8333,1.28090580902417,100.00502566047672,-0.0038836904009122994,0.022014211080953486
3.8335999999999997,1.2809211248716623,100.00537939889966,-0.003883872745726088,0.02201445028377259
3.8339,1.2809364328613082,100.00573294635659,-0.0038840549964440194,0.02201468936309756
3.8341999999999996,1.2809517329966404,100.00608630294406,-0.0038842371531090172,0.022014928318984786
3.8345,1.2809670252811904,100.00643946875863,-0.0038844192157639814,0.022015167151490645
3.8348,1.2809823097184883,100.00679244389674,-0.0038846011844517916,0.022015405860671487
3.8350999999999997,1.2809975863120593,100.00714522845479,-0.0038847830592152847,0.022015644446583577
3.8354,1.2810128550654285,100.00749782252912,-0.0038849648400972906,0.022015882909283198
3.8356999999999997,1.281028115982118,100.00785022621595,-0.003885146527140593,0.022016121248826556
3.836,1.2810433690656486,100.00820243961148,-0.003885328120387964,0.022016359465269857
3.8362999999999996,1.281058614319538,100.00855446281187,-0.00388550961988214,0.022016597558669252
3.8366,1.2810738517473024,100.00890629591315,-0.003885691025665836,0.022016835529080857
3.8369,1.2810890813524556,100.0092579390113,-0.0038858723377817386,0.022017073376560763
3.8371999999999997,1.281104303138509,100.00960939220225,-0.0038860535562725016,0.022017311101165015
3.8375,1.281119517108971,100.00996065558186,-0.003886234681180759,0.022017548702949617
3.8377999999999997,1.2811347232673513,100.01031172924591,-0.003886415712549123,0.022017786181970575
3.8381,1.281149921617153,100.01066261329012,-0.0038865966504201656,0.022018023538283808
3.8383999999999996,1.2811651121618797,100.01101330781013,-0.0038867774948364376,0.022018260771945235
3.8387,1.2811802949050324,100.01136381290155,-0.003886958245840475,0.02201849788301073
3.839,1.2811954698501093,100.01171412865989,-0.003887138903474766,0.02201873487153613
3.8392999999999997,1.281210637000607,100.01206425518059,-0.0038873194677817875,0.022018971737577237
3.8396,1.2812257963600202,100.01241419255904,-0.0038874999388039855,0.022019208481189823
3.8398999999999996,1.2812409479318414,100.01276394089058,-0.003887680316583782,0.022019445102429626
3.8402,1.2812560917195606,100.01311350027045,-0.0038878606011635694,0.02201968160135235
3.8404999999999996,1.281271227726665,100.01346287079382,-0.003888040792585709,0.022019917978013646
3.8407999999999998,1.28128635595664,100.0138120525558,-0.003888220890892546,0.02202015423246914
3.8411,1.2813014764129718,100.01416104565149,-0.003888400896126395,0.022020390364774458
3.8413999999999997,1.281316589099139,100.01450985017584,-0.0038885808083295374,0.022020626374985124
3.8417,1.2813316940186228,100.0148584662238,-0.00388876062754424,0.022020862263156686
3.8419999999999996,1.2813467911748995,100.01520689389018,-0.0038889403538127326,0.02202109802934462
3.8423,1.281361880571445,100.0155551332698,-0.0038891199871772288,0.0220213336736044
3.8426,1.2813769622117321,100.01590318445737,-0.0038892995276799064,0.022021569195991436
3.8428999999999998,1.2813920360992315,100.01625104754756,-0.0038894789753629233,0.02202180459656112
3.8432,1.281407102237412,100.01659872263494,-0.003889658330268409,0.0220220398753688
3.8434999999999997,1.2814221606297405,100.01694620981404,-0.0038898375924384617,0.022022275032469795
3.8438,1.281437211279681,100.01729350917934,-0.0038900167619151656,0.022022510067919394
3.8440999999999996,1.2814522541906967,100.01764062082519,-0.003890195838740567,0.022022744981772844
3.8444,1.2814672893662473,100.01798754484595,-0.0038903748229566918,0.02202297977408536
3.8447,1.281482316809791,100.01833428133587,-0.0038905537146055346,0.02202321444491212
3.8449999999999998,1.2814973365247844,100.01868083038913,-0.0038907325137290736,0.022023448994308276
3.8453,1.2815123485146802,100.01902719209988,-0.0038909112203692493,0.022023683422328924
3.8455999999999997,1.2815273527829314,100.01937336656219,-0.0038910898345679854,0.022023917729029154
3.8459,1.2815423493329874,100.01971935387003,-0.0038912683563671734,0.02202415191446401
3.8461999999999996,1.2815573381682954,100.02006515411736,-0.00389144678580868,0.02202438597868849
3.8465,1.2815723192923025,100.02041076739805,-0.0038916251229343555,0.022024619921757593
3.8468,1.2815872927084495,100.02075619380585,-0.0038918033677860023,0.022024853743726223
3.8470999999999997,1.2816022584201798,100.02110143343457,-0.0038919815204054202,0.022025087444649316
3.8474,1.281617216430932,100.02144648637784,-0.003892159580834371,0.022025321024581736
3.8476999999999997,1.2816321667441428,100.02179135272927,-0.003892337549114588,0.022025554483578312
3.848,1.2816471093632482,100.02213603258241,-0.003892515425287792,0.02202578782169386
3.8482999999999996,1.2816620442916797,100.02248052603075,-0.0038926932093956597,0.022026021038983136
3.8486,1.2816769715328695,100.02282483316768,-0.0038928709014798583,0.022026254135500894
3.8489,1.2816918910902448,100.02316895408654,-0.0038930485015820117,0.02202648711130181
3.8491999999999997,1.2817068029672343,100.02351288888065,-0.003893226009743741,0.02202671996644058
3.8495,1.2817217071672613,100.02385663764318,-0.003893403426006624,0.022026952700971825
3.8497999999999997,1.2817366036937483,100.02420020046732,-0.0038935807504122144,0.022027185314950144
3.8501,1.2817514925501152,100.02454357744615,-0.0038937579830020464,0.02202741780843009
3.8503999999999996,1.2817663737397818,100.0248867686727,-0.0038939351238176274,0.022027650181466223
3.8507,1.2817812472661625,100.02522977423989,-0.0038941121729004274,0.022027882434113015
3.851,1.2817961131326727,100.02557259424067,-0.003894289130291913,0.022028114566424943
3.8512999999999997,1.2818109713427248,100.02591522876784,-0.003894465996033508,0.02202834657845645
3.8516,1.2818258218997278,100.02625767791419,-0.003894642770166611,0.02202857847026191
3.8518999999999997,1.2818406648070901,100.02659994177237,-0.003894819452732604,0.0220288102418957
3.8522,1.2818555000682175,100.02694202043509,-0.003894996043772834,0.022029041893412146
3.8524999999999996,1.281870327686513,100.02728391399486,-0.0038951725433286274,0.02202927342486553
3.8528,1.2818851476653794,100.02762562254422,-0.0038953489514412867,0.022029504836310134
3.8531,1.2818999600082164,100.02796714617563,-0.003895525268152087,0.022029736127800188
3.8533999999999997,1.2819147647184204,100.02830848498144,-0.0038957014935022726,0.02202996729938987
3.8537,1.2819295617993889,100.02864963905398,-0.003895877627533075,0.022030198351133363
3.8539999999999996,1.2819443512545126,100.0289906084855,-0.003896053670285681,0.02203042928308476
3.8543,1.2819591330871853,100.02933139336821,-0.0038962296218012747,0.022030660095298197
3.8545999999999996,1.2819739073007945,100.02967199379421,-0.0038964054821209954,0.0220308907878277
3.8548999999999998,1.2819886738987294,100.0300124098556,-0.0038965812512859687,0.022031121360727324
3.8552,1.2820034328843743,100.03035264164433,-0.0038967569293372906,0.022031351814051057
3.8554999999999997,1.2820181842611116,100.03069268925236,-0.0038969325163160278,0.02203158214785284
3.8558,1.282032928032324,100.03103255277158,-0.0038971080122632354,0.02203181236218663
3.8560999999999996,1.2820476642013885,100.03137223229378,-0.0038972834172199206,0.022032042457106285
3.8564,1.282062392771684,100.0317117279107,-0.003897458731227089,0.0220322724326657
3.8566999999999996,1.2820771137465847,100.03205103971402,-0.0038976339543257054,0.022032502288918687
3.8569999999999998,1.2820918271294637,100.03239016779538,-0.0038978090865567144,0.02203273202591904
3.8573,1.282106532923692,100.03272911224633,-0.003897984127961039,0.022032961643720532
3.8575999999999997,1.2821212311326373,100.03306787315834,-0.0038981590785795665,0.022033191142376864
3.8579,1.2821359217596686,100.03340645062286,-0.0038983339384531723,0.022033420521941766
3.8581999999999996,1.2821506048081486,100.03374484473126,-0.0038985087076226924,0.022033649782468866
3.8585,1.282165280281441,100.03408305557483,-0.00389868338612895,0.022033878924011815
3.8587999999999996,1.2821799481829066,100.03442108324481,-0.0038988579740127398,0.022034107946624207
3.8590999999999998,1.2821946085159035,100.03475892783239,-0.003899032471314826,0.02203433685035959
3.8594,1.2822092612837885,100.03509658942868,-0.0038992068780759515,0.022034565635271505
3.8596999999999997,1.2822239064899161,100.03543406812473,-0.003899381194336837,0.02203479430141344
3.86,1.28223854413764,100.03577136401152,-0.003899555420138176,0.02203502284883888
3.8602999999999996,1.2822531742303094,100.03610847718,-0.0038997295555206314,0.02203525127760123
3.8606,1.2822677967712723,100.036445407721,-0.0038999036005248453,0.02203547958775388
3.8609,1.2822824117638776,100.03678215572538,-0.0039000775551914467,0.02203570777935024
3.8611999999999997,1.2822970192114678,100.03711872128382,-0.0039002514195610165,0.0220359358524436
3.8615,1.2823116191173858,100.03745510448701,-0.0039004251936741252,0.022036163807087276
3.8617999999999997,1.2823262114849718,100.03779130542559,-0.0039005988775713146,0.02203639164333452
3.8621,1.2823407963175646,100.03812732419007,-0.0039007724712931046,0.02203661936123858
3.8623999999999996,1.2823553736185016,100.03846316087098,-0.003900945974879993,0.02203684696085267
3.8627,1.2823699433911147,100.03879881555872,-0.0039011193883724364,0.022037074442229916
3.863,1.282384505638739,100.03913428834369,-0.0039012927118108913,0.022037301805423497
3.8632999999999997,1.2823990603647033,100.03946957931616,-0.003901465945235767,0.022037529050486494
3.8636,1.2824136075723358,100.03980468856639,-0.003901639088687458,0.022037756177471973
3.8638999999999997,1.2824281472649637,100.04013961618456,-0.0039018121422063384,0.02203798318643298
3.8642,1.2824426794459105,100.04047436226077,-0.003901985105832744,0.02203821007742252
3.8644999999999996,1.2824572041185,100.04080892688508,-0.003902157979607002,0.02203843685049357
3.8648,1.2824717212860517,100.0411433101475,-0.003902330763569408,0.022038663505699062
3.8651,1.2824862309518827,100.04147751213796,-0.003902503457760221,0.022038890043091893
3.8653999999999997,1.2825007331193112,100.04181153294633,-0.0039026760622196946,0.02203911646272496
3.8657,1.2825152277916512,100.04214537266239,-0.0039028485769880515,0.022039342764651092
3.8659999999999997,1.2825297149722137,100.04247903137592,-0.0039030210021054773,0.022039568948923092
3.8663,1.2825441946643115,100.04281250917661,-0.003903193337612154,0.02203979501559377
3.8665999999999996,1.2825586668712499,100.04314580615407,-0.003903365583548221,0.02204002096471582
3.8669,1.282573131596338,100.04347892239785,-0.003903537739953804,0.022040246796342
3.8672,1.2825875888428795,100.04381185799748,-0.003903709806869003,0.022040472510524975
3.8674999999999997,1.2826020386141759,100.04414461304238,-0.003903881784333883,0.022040698107317385
3.8678,1.2826164809135285,100.04447718762195,-0.003904053672388501,0.02204092358677186
3.8680999999999996,1.2826309157442353,100.04480958182549,-0.003904225471072875,0.022041148948940974
3.8684,1.2826453431095932,100.04514179574225,-0.003904397180427008,0.022041374193877285
3.8686999999999996,1.2826597630128962,100.04547382946147,-0.003904568800490874,0.022041599321633305
3.8689999999999998,1.2826741754574371,100.04580568307223,-0.003904740331304421,0.02204182433226153
3.8693,1.282688580446506,100.04613735666364,-0.0039049117729075787,0.022042049225814403
3.8695999999999997,1.2827029779833927,100.0464688503247,-0.003905083125340247,0.022042274002344365
3.8699,1.2827173680713824,100.04680016414437,-0.0039052543886423053,0.022042498661903793
3.8701999999999996,1.2827317507137603,100.04713129821153,-0.003905425562853605,0.02204272320454505
3.8705,1.2827461259138089,100.04746225261502,-0.0039055966480139714,0.022042947630320463
3.8707999999999996,1.2827604936748085,100.0477930274436,-0.003905767644163213,0.022043171939282322
3.8710999999999998,1.2827748540000388,100.048123622786,-0.003905938551341111,0.022043396131482904
3.8714,1.2827892068927753,100.04845403873085,-0.003906109369587417,0.02204362020697442
3.8716999999999997,1.2828035523562944,100.04878427536674,-0.003906280098941867,0.022043844165809092
3.872,1.2828178903938676,100.04911433278222,-0.003906450739444165,0.022044068008039076
3.8722999999999996,1.2828322210087653,100.04944421106575,-0.003906621291133994,0.022044291733716494
3.8726,1.2828465442042587,100.0497739103057,-0.0039067917540510175,0.022044515342893485
3.8728999999999996,1.2828608599836122,100.05010343059045,-0.00390696212823486,0.022044738835622083
3.8731999999999998,1.2828751683500923,100.0504327720083,-0.003907132413725147,0.02204496221195435
3.8735,1.2828894693069608,100.05076193464745,-0.00390730261056145,0.022045185471942282
3.8737999999999997,1.2829037628574802,100.05109091859609,-0.003907472718783339,0.022045408615637873
3.8741,1.282918049004909,100.0514197239423,-0.003907642738430353,0.022045631643093054
3.8743999999999996,1.2829323277525047,100.05174835077416,-0.003907812669542005,0.022045854554359746
3.8747,1.282946599103521,100.05207679917963,-0.003907982512157781,0.022046077349489816
3.875,1.2829608630612126,100.05240506924665,-0.003908152266317151,0.022046300028535127
3.8752999999999997,1.2829751196288315,100.05273316106306,-0.003908321932059557,0.0220465225915475
3.8756,1.2829893688096252,100.05306107471671,-0.003908491509424414,0.022046745038578713
3.8758999999999997,1.2830036106068428,100.05338881029532,-0.003908660998451125,0.022046967369680533
3.8762,1.2830178450237288,100.0537163678866,-0.003908830399179048,0.02204718958490467
3.8764999999999996,1.2830320720635273,100.05404374757813,-0.003908999711647536,0.02204741168430283
3.8768,1.2830462917294791,100.05437094945754,-0.003909168935895906,0.022047633667926655
3.8770999999999995,1.2830605040248253,100.05469797361229,-0.003909338071963463,0.022047855535827797
3.8773999999999997,1.2830747089528027,100.05502482012986,-0.00390950711988948,0.02204807728805784
3.8777,1.2830889065166473,100.05535148909763,-0.003909676079713206,0.022048298924668357
3.8779999999999997,1.283103096719593,100.05567798060292,-0.003909844951473866,0.02204852044571088
3.8783,1.2831172795648726,100.05600429473303,-0.003910013735210668,0.02204874185123692
3.8785999999999996,1.283131455055715,100.05633043157515,-0.003910182430962785,0.02204896314129794
3.8789,1.2831456231953482,100.05665639121644,-0.003910351038769378,0.02204918431594538
3.8792,1.2831597839869997,100.05698217374398,-0.003910519558669575,0.022049405375230664
3.8794999999999997,1.2831739374338926,100.05730777924484,-0.0039106879907024866,0.022049626319205158
3.8798,1.28318808353925,100.05763320780595,-0.003910856334907195,0.022049847147920222
3.8800999999999997,1.2832022223062924,100.05795845951427,-0.0039110245913227615,0.02205006786142717
3.8804,1.2832163537382377,100.05828353445662,-0.0039111927599882225,0.022050288459777277
3.8806999999999996,1.2832304778383021,100.05860843271982,-0.003911360840942591,0.0220505089430218
3.881,1.2832445946097013,100.05893315439062,-0.003911528834224855,0.02205072931121197
3.8813,1.2832587040556487,100.05925769955569,-0.003911696739873986,0.022050949564398986
3.8815999999999997,1.2832728061793537,100.05958206830164,-0.003911864557928921,0.02205116970263399
3.8819,1.2832869009840262,100.05990626071505,-0.003912032288428584,0.022051389725968134
3.8821999999999997,1.2833009884728717,100.06023027688242,-0.003912199931411862,0.022051609634452487
3.8825,1.283315068649097,100.06055411689019,-0.003912367486917631,0.022051829428138145
3.8827999999999996,1.2833291415159058,100.06087778082477,-0.003912534954984742,0.022052049107076147
3.8830999999999998,1.283343207076498,100.06120126877248,-0.003912702335652019,0.02205226867131748
3.8834,1.2833572653340732,100.0615245808196,-0.003912869628958259,0.022052488120913125
3.8836999999999997,1.28337131629183,100.0618477170523,-0.003913036834942243,0.022052707455914044
3.884,1.2833853599529625,100.06217067755678,-0.003913203953642723,0.022052926676371123
3.8842999999999996,1.2833993963206665,100.06249346241914,-0.003913370985098433,0.022053145782335276
3.8846,1.2834134253981315,100.0628160717254,-0.003913537929348076,0.022053364773857328
3.8848999999999996,1.2834274471885494,100.06313850556153,-0.0039137047864303415,0.02205358365098812
3.8851999999999998,1.2834414616951069,100.06346076401346,-0.003913871556383886,0.02205380241377843
3.8855,1.283455468920991,100.06378284716706,-0.003914038239247349,0.022054021062279026
3.8857999999999997,1.2834694688693864,100.06410475510815,-0.003914204835059344,0.022054239596540643
3.8861,1.283483461543474,100.06442648792246,-0.0039143713438584615,0.022054458016613963
3.8863999999999996,1.2834974469464355,100.06474804569568,-0.003914537765683269,0.022054676322549666
3.8867,1.2835114250814492,100.06506942851347,-0.0039147041005723115,0.022054894514398394
3.8869999999999996,1.283525395951691,100.06539063646136,-0.0039148703485641055,0.022055112592210734
3.8872999999999998,1.2835393595603382,100.06571166962489,-0.003915036509697158,0.022055330556037294
3.8876,1.283553315910561,100.06603252808954,-0.003915202584009935,0.022055548405928597
3.8878999999999997,1.283567265005532,100.06635321194067,-0.003915368571540892,0.022055766141935162
3.8882,1.2835812068484205,100.06667372126365,-0.003915534472328457,0.022055983764107487
3.8884999999999996,1.2835951414423925,100.06699405614378,-0.003915700286411029,0.022056201272496
3.8888,1.2836090687906154,100.06731421666626,-0.003915866013827001,0.022056418667151155
3.8890999999999996,1.2836229888962514,100.06763420291628,-0.003916031654614723,0.02205663594812333
3.8893999999999997,1.2836369017624636,100.06795401497895,-0.0039161972088125364,0.0220568531154629
3.8897,1.28365080739241,100.06827365293933,-0.003916362676458749,0.022057070169220178
3.8899999999999997,1.2836647057892494,100.06859311688241,-0.003916528057591651,0.02205728710944548
3.8903,1.2836785969561382,100.06891240689315,-0.003916693352249511,0.022057503936189077
3.8905999999999996,1.2836924808962311,100.06923152305643,-0.003916858560470572,0.02205772064950122
3.8909,1.2837063576126806,100.06955046545706,-0.003917023682293057,0.02205793724943212
3.8911999999999995,1.2837202271086352,100.06986923417983,-0.003917188717755156,0.022058153736031934
3.8914999999999997,1.2837340893872458,100.07018782930946,-0.003917353666895053,0.02205837010935084
3.8918,1.2837479444516586,100.0705062509306,-0.003917518529750896,0.02205858636943896
3.8920999999999997,1.2837617923050177,100.07082449912785,-0.00391768330636081,0.022058802516346367
3.8924,1.2837756329504677,100.07114257398574,-0.003917847996762903,0.022059018550123138
3.8926999999999996,1.283789466391148,100.0714604755888,-0.003918012600995258,0.022059234470819287
3.893,1.2838032926302,100.07177820402141,-0.00391817711909594,0.022059450278484834
3.8933,1.2838171116707602,100.07209575936797,-0.0039183415511029815,0.022059665973169745
3.8935999999999997,1.283830923515965,100.07241314171281,-0.003918505897054398,0.022059881554923968
3.8939,1.2838447281689471,100.07273035114017,-0.00391867015698818,0.022060097023797395
3.8941999999999997,1.2838585256328392,100.07304738773425,-0.003918834330942298,0.02206031237983992
3.8945,1.283872315910772,100.07336425157922,-0.003918998418954699,0.022060527623101397
3.8947999999999996,1.2838860990058727,100.07368094275915,-0.003919162421063301,0.022060742753631634
3.8951,1.2838998749212684,100.07399746135808,-0.00391932633730601,0.022060957771480434
3.8954,1.2839136436600842,100.07431380745999,-0.0039194901677207065,0.022061172676697563
3.8956999999999997,1.2839274052254415,100.07462998114882,-0.003919653912345235,0.022061387469332727
3.896,1.2839411596204633,100.0749459825084,-0.0039198175712174405,0.02206160214943567
3.8962999999999997,1.283954906848267,100.07526181162257,-0.0039199811443751224,0.022061816717056024
3.8966,1.28396864691197,100.07557746857508,-0.003920144631856076,0.022062031172243445
3.8968999999999996,1.2839823798146892,100.07589295344961,-0.003920308033698061,0.022062245515047558
